Departure;Arrival;OperatingCarrier;Equipment;Status
{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:36'}, 'Terminal': {'Name': '1', 'Gate': 'B33'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'TUN', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:35'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:46'}, 'Terminal': {'Name': 'M'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1326'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:21'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:28'}, 'Terminal': {'Name': 'Station', 'Gate': 'T06'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'QDU', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:57'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:59'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3496'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:00'}, 'Terminal': {'Name': 'Station', 'Gate': 'T05'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZWS', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:14'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:25'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3566'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:22'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:25'}, 'Terminal': {'Name': 'Station', 'Gate': 'T07'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'QKL', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:50'}, 'Actual': {'Date': '2023-03-24', 'Time': '02:03'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3636'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'GIG', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:03'}, 'Terminal': {'Name': '2', 'Gate': 'C53'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-24', 'Time': '13:00'}, 'Actual': {'Date': '2023-03-24', 'Time': '13:23'}, 'Terminal': {'Name': '2', 'Gate': 'I38'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '501'};{'AircraftCode': '359'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HAV', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '21:54'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CUN', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:11'}, 'Terminal': {'Name': '4'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'WK', 'FlightNumber': '026'};{'AircraftCode': '343'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HKG', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:43'}, 'Terminal': {'Name': '1', 'Gate': '007'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-24', 'Time': '06:10'}, 'Actual': {'Date': '2023-03-24', 'Time': '06:18'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '139'};{'AircraftCode': '77W'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'HKG', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:52'}, 'Terminal': {'Name': '1', 'Gate': '008'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '07:15'}, 'Actual': {'Date': '2023-03-24', 'Time': '07:18'}, 'Terminal': {'Name': '1', 'Gate': 'B25A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '797'};{'AircraftCode': '343'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'JFK', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:01'}, 'Terminal': {'Name': '1', 'Gate': '005'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-24', 'Time': '10:45'}, 'Actual': {'Date': '2023-03-24', 'Time': '10:57'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '015'};{'AircraftCode': '333'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'KWI', 'Scheduled': {'Date': '2023-03-24', 'Time': '02:20'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:58'}, 'Terminal': {'Name': '1', 'Gate': '022'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '06:45'}, 'Actual': {'Date': '2023-03-24', 'Time': '06:28'}, 'Terminal': {'Name': '1', 'Gate': 'B22A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '625'};{'AircraftCode': '333'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'KWQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:39'}, 'Terminal': {'Gate': 'T03'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZEU', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:09'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:55'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3704'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:30'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZSB', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:49'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:49'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3531'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:45'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZSB', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:59'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:59'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3533'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'MAA', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:50'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:57'}, 'Terminal': {'Name': '4', 'Gate': '017'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '07:55'}, 'Actual': {'Date': '2023-03-24', 'Time': '07:57'}, 'Terminal': {'Name': '1', 'Gate': 'B20A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '759'};{'AircraftCode': '343'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MKF', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:57'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:01'}, 'Terminal': {'Gate': 'T12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZPE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:21'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:24'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3664'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:06'}, 'Terminal': {'Name': '2', 'Gate': 'G24'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'WAW', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:28'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '1616'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:26'}, 'Terminal': {'Name': '2', 'Gate': 'H24'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'TIA', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:30'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:02'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1714'};{'AircraftCode': '32V'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:21'}, 'Terminal': {'Name': '2', 'Gate': 'K22'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VCE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:23'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EN', 'FlightNumber': '8206'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:09'}, 'Terminal': {'Name': '2', 'Gate': 'K30'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'STR', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:48'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2152'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:55'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:02'}, 'Terminal': {'Name': '2', 'Gate': 'H10'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'TBS', 'Scheduled': {'Date': '2023-03-24', 'Time': '04:45'}, 'Actual': {'Date': '2023-03-24', 'Time': '04:51'}, 'Terminal': {'Gate': '103'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2558'};{'AircraftCode': '32Q'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:05'}, 'Terminal': {'Name': '2', 'Gate': 'K20'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BLQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:13'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EN', 'FlightNumber': '8244'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:06'}, 'Terminal': {'Name': '2', 'Gate': 'H14'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MAN', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:09'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2506'};{'AircraftCode': '32V'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:20'}, 'Terminal': {'Name': '2', 'Gate': 'H40'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'OTP', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:10'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:14'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1654'};{'AircraftCode': '32N'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:42'}, 'Terminal': {'Name': '2', 'Gate': 'H38'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CLJ', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:50'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:17'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EN', 'FlightNumber': '1670'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:13'}, 'Terminal': {'Name': '2', 'Gate': 'K21'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BUD', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:18'}, 'Terminal': {'Name': '2A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1682'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:15'}, 'Terminal': {'Name': '2', 'Gate': 'K27'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'KRK', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:37'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1624'};{'AircraftCode': '32V'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:15'}, 'Terminal': {'Name': '2', 'Gate': 'G81'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'WRO', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:20'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '1634'};{'AircraftCode': 'CR9'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:17'}, 'Terminal': {'Name': '2', 'Gate': 'G82'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'POZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:27'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '1640'};{'AircraftCode': 'CR9'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:25'}, 'Terminal': {'Name': '2', 'Gate': 'K14'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MXP', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:29'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EN', 'FlightNumber': '1862'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:08'}, 'Terminal': {'Name': '2', 'Gate': 'K06'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'HAJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:13'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '2108'};{'AircraftCode': '319'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:23'}, 'Terminal': {'Name': '2', 'Gate': 'K10'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VRN', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:19'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'EN', 'FlightNumber': '8212'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:33'}, 'Terminal': {'Name': '2', 'Gate': 'H02'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'SIN', 'Scheduled': {'Date': '2023-03-24', 'Time': '17:25'}, 'Actual': {'Date': '2023-03-24', 'Time': '17:13'}, 'Terminal': {'Name': '2', 'Gate': 'F41'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '790'};{'AircraftCode': '359'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:23'}, 'Terminal': {'Name': '2', 'Gate': 'H41'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'SBZ', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:00'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:55'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '1664'};{'AircraftCode': 'CR9'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:46'}, 'Terminal': {'Name': '2', 'Gate': 'G26'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'CGN', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:46'}, 'Terminal': {'Name': '1', 'Gate': 'C20'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '1992'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:32'}, 'Terminal': {'Name': '2', 'Gate': 'G64'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'GRZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:16'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'CL', 'FlightNumber': '2344'};{'AircraftCode': 'CR9'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:11'}, 'Terminal': {'Name': '2', 'Gate': 'H08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BKK', 'Scheduled': {'Date': '2023-03-24', 'Time': '15:15'}, 'Actual': {'Date': '2023-03-24', 'Time': '15:27'}, 'Terminal': {'Gate': 'F06'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '772'};{'AircraftCode': '359'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:50'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:20'}, 'Terminal': {'Name': '2', 'Gate': 'H32'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DXB', 'Scheduled': {'Date': '2023-03-24', 'Time': '07:40'}, 'Actual': {'Date': '2023-03-24', 'Time': '08:06'}, 'Terminal': {'Name': '1', 'Gate': 'D02'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '638'};{'AircraftCode': '359'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'NBO', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:00'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:40'}, 'Terminal': {'Name': '1C', 'Gate': '005'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '05:30'}, 'Actual': {'Date': '2023-03-24', 'Time': '05:54'}, 'Terminal': {'Name': '1', 'Gate': 'Z50A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '591'};{'AircraftCode': '333'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'NSI', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-24', 'Time': '05:05'}, 'Actual': {'Date': '2023-03-24', 'Time': '04:59'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '379'};{'AircraftCode': '333'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ORD', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:25'}, 'Terminal': {'Name': '1', 'Gate': 'B17'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-24', 'Time': '12:55'}, 'Actual': {'Date': '2023-03-24', 'Time': '12:51'}, 'Terminal': {'Name': '2', 'Gate': 'L30'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '435'};{'AircraftCode': '359'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'OUA', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:47'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-24', 'Time': '05:15'}, 'Actual': {'Date': '2023-03-24', 'Time': '05:17'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '256'};{'AircraftCode': '333'};{'Code': 'LD', 'Description': 'Flight Landed'}
