Departure;Arrival;OperatingCarrier;Equipment;Status
{'AirportCode': 'PUJ', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:15'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:32'}, 'Terminal': {'Name': 'A'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-24', 'Time': '14:30'}, 'Actual': {'Date': '2023-03-24', 'Time': '13:49'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'WK', 'FlightNumber': '035'};{'AircraftCode': '343'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'PVG', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:05'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:08'}, 'Terminal': {'Name': '2', 'Gate': 'D69'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-24', 'Time': '05:50'}, 'Actual': {'Date': '2023-03-24', 'Time': '05:38'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '076'};{'AircraftCode': '772'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'PVG', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:40'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:34'}, 'Terminal': {'Name': '2', 'Gate': 'D71'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '07:35'}, 'Actual': {'Date': '2023-03-24', 'Time': '07:13'}, 'Terminal': {'Name': '1', 'Gate': 'B28A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '729'};{'AircraftCode': '744'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'QKL', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:12'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:31'}, 'Terminal': {'Gate': 'T05'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'QDU', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:33'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:51'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3630'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'QLS', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:51'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:51'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZHT', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:45'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9424'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'QLS', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:25'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:25'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZHT', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:17'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:17'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9428'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'QUL', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:14'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:36'}, 'Terminal': {'Gate': 'T02'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:30'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:51'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3428'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'QWU', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:18'}, 'Terminal': {'Gate': 'T04'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZAQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:59'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:11'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3486'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'RUH', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:50'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:44'}, 'Terminal': {'Name': '1', 'Gate': '024'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '06:30'}, 'Actual': {'Date': '2023-03-24', 'Time': '06:03'}, 'Terminal': {'Name': '1', 'Gate': 'Z66A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '637'};{'AircraftCode': '333'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SIN', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:55'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:21'}, 'Terminal': {'Name': '2', 'Gate': 'F60'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'FRA', 'Scheduled': {'Date': '2023-03-24', 'Time': '06:00'}, 'Actual': {'Date': '2023-03-24', 'Time': '06:23'}, 'Terminal': {'Name': '1', 'Gate': 'Z23'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '779'};{'AircraftCode': '74H'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SIN', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:55'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:04'}, 'Terminal': {'Name': '2', 'Gate': 'F58'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'MUC', 'Scheduled': {'Date': '2023-03-24', 'Time': '05:55'}, 'Actual': {'Date': '2023-03-24', 'Time': '05:56'}, 'Terminal': {'Name': '2', 'Gate': 'L15'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LH', 'FlightNumber': '791'};{'AircraftCode': '359'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'SIN', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:05'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:51'}, 'Terminal': {'Name': '2', 'Gate': 'F41'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-24', 'Time': '06:10'}, 'Actual': {'Date': '2023-03-24', 'Time': '06:43'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '177'};{'AircraftCode': '77W'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'TLV', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:05'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:10'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BRU', 'Scheduled': {'Date': '2023-03-24', 'Time': '05:05'}, 'Actual': {'Date': '2023-03-24', 'Time': '04:55'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'SN', 'FlightNumber': '3292'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:03'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:03'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'LZS', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:43'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:43'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'OS', 'FlightNumber': '3533'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:05'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:12'}, 'Terminal': {'Name': '3', 'Gate': 'F17'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ATH', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:10'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:06'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '803'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:18'}, 'Terminal': {'Name': '3', 'Gate': 'F22'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'KRK', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:14'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '599'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:22'}, 'Terminal': {'Name': '3', 'Gate': 'G12'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'EVN', 'Scheduled': {'Date': '2023-03-24', 'Time': '04:40'}, 'Actual': {'Date': '2023-03-24', 'Time': '04:50'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '641'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:19'}, 'Terminal': {'Name': '3', 'Gate': 'F07'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'KSC', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:07'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '743'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:19'}, 'Terminal': {'Name': '3', 'Gate': 'G37'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BEG', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:17'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '739'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:45'}, 'Terminal': {'Name': '3', 'Gate': 'G04'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'SKP', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:10'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:05'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '777'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:40'}, 'Terminal': {'Name': '3', 'Gate': 'F08'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'GRZ', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:20'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:14'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '975'};{'AircraftCode': 'E95'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:08'}, 'Terminal': {'Name': '3', 'Gate': 'G11'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'TIA', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:40'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:31'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '849'};{'AircraftCode': '320'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'VIE', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:26'}, 'Terminal': {'Name': '3', 'Gate': 'G03'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'BKK', 'Scheduled': {'Date': '2023-03-24', 'Time': '15:30'}, 'Actual': {'Date': '2023-03-24', 'Time': '15:29'}, 'Terminal': {'Gate': 'C04'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'OS', 'FlightNumber': '025'};{'AircraftCode': '772'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZAQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '21:04'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:00'}, 'Terminal': {'Gate': 'T09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:06'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:08'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3482'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZAQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:03'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:25'}, 'Terminal': {'Gate': 'T09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:11'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:29'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3484'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZAQ', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:13'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:13'}, 'Terminal': {'Gate': 'T09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'ZMU', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:19'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:17'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3486'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:44'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:44'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QDL', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:58'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:58'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7466'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:53'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:53'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QDL', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:25'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:25'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7468'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:34'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:34'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:56'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:56'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9426'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZDJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:08'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:08'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:29'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:29'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9428'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZEU', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:10'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:57'}, 'Terminal': {'Gate': 'T09'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'QPP', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:44'}, 'Actual': {'Date': '2023-03-24', 'Time': '02:16'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3704'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZHF', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:30'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:30'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QLS', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:20'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:20'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9428'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZPE', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:23'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:26'}, 'Terminal': {'Gate': 'T03'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'DHC', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:15'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:12'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3664'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:18'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:18'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZDH', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:13'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:13'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7434'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:35'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:40'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'GVA', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:25'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:21'}, 'Terminal': {'Name': '1'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '2818'};{'AircraftCode': '221'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:38'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:38'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'QLJ', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:51'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:51'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '9460'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:54'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'SIN', 'Scheduled': {'Date': '2023-03-24', 'Time': '18:00'}, 'Actual': {'Date': '2023-03-24', 'Time': '17:54'}, 'Terminal': {'Name': '2'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '176'};{'AircraftCode': '77W'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:40'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:57'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'JNB', 'Scheduled': {'Date': '2023-03-24', 'Time': '10:20'}, 'Actual': {'Date': '2023-03-24', 'Time': '10:35'}, 'Terminal': {'Name': 'A'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '282'};{'AircraftCode': '343'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:56'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'GRU', 'Scheduled': {'Date': '2023-03-24', 'Time': '06:45'}, 'Actual': {'Date': '2023-03-24', 'Time': '06:22'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '092'};{'AircraftCode': '77W'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:59'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'TLV', 'Scheduled': {'Date': '2023-03-24', 'Time': '04:35'}, 'Actual': {'Date': '2023-03-24', 'Time': '04:48'}, 'Terminal': {'Name': '3'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': 'LX', 'FlightNumber': '256'};{'AircraftCode': '32Q'};{'Code': 'LD', 'Description': 'Flight Landed'}
{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:45'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZDI', 'Scheduled': {'Date': '2023-03-24', 'Time': '00:47'}, 'Actual': {'Date': '2023-03-24', 'Time': '00:47'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7468'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZRH', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:45'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:45'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirportCode': 'ZDH', 'Scheduled': {'Date': '2023-03-24', 'Time': '01:13'}, 'Actual': {'Date': '2023-03-24', 'Time': '01:13'}, 'Status': {'Code': 'OT', 'Description': 'Flight On Time'}};{'AirlineID': 'YY', 'FlightNumber': '7436'};{'AircraftCode': 'TRN'};{'Code': 'OT', 'Description': 'Flight On Time'}
{'AirportCode': 'ZWS', 'Scheduled': {'Date': '2023-03-23', 'Time': '22:17'}, 'Actual': {'Date': '2023-03-23', 'Time': '22:54'}, 'Terminal': {'Gate': 'T16'}, 'Status': {'Code': 'DP', 'Description': 'Flight Departed'}};{'AirportCode': 'QUL', 'Scheduled': {'Date': '2023-03-23', 'Time': '23:12'}, 'Actual': {'Date': '2023-03-23', 'Time': '23:34'}, 'Status': {'Code': 'LD', 'Description': 'Flight Landed'}};{'AirlineID': '2A', 'FlightNumber': '3428'};{'AircraftCode': 'TRN'};{'Code': 'LD', 'Description': 'Flight Landed'}
